symbol,synonyms,gene_locus,gene_id,transcript_id,conservation,conservation_ortholog,conservation_species,biological_context,context_detail,tissue/cell line,genome_variation,variation_detail,epigenetic_modification,modification_detail,expression,expression_detail,regulator_type,regulator,regulator_interaction,regulator_effect,target_type,target,target_interaction,target_effect,experimental_method,molecular_function,biological_process,pathway,functional_mechanism,clinical_detail,drug,description,pmid
MIR22HG,MGC14376;DKFZp686O06159;C17orf91,17p13.3,HSALNG0113835,"HSALNT0235887,HSALNT0235889,HSALNT0235891,HSALNT0235892,HSALNT0235893,HSALNT0235897,HSALNT0235901,HSALNT0235904,HSALNT0235905,HSALNT0235906,HSALNT0235908,HSALNT0235909,HSALNT0235912,HSALNT0235913,HSALNT0235915,HSALNT0235916,HSALNT0235920,HSALNT0235924,HSALNT0235925,HSALNT0235930,HSALNT0235931,HSALNT0235937,HSALNT0235941,HSALNT0235943,HSALNT0235952,HSALNT0235954,HSALNT0387989,HSALNT0387990,HSALNT0387991,HSALNT0387992,HSALNT0387993,HSALNT0387994,HSALNT0387995,HSALNT0387996,HSALNT0387997,HSALNT0387998,HSALNT0387999,HSALNT0388000,HSALNT0388001,HSALNT0388002,HSALNT0388003,HSALNT0388004,HSALNT0388005,HSALNT0388006,HSALNT0388007,HSALNT0388008,HSALNT0388009,HSALNT0388010,HSALNT0388011,HSALNT0388012",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg06927305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
MIR3142HG,,5q33.3,HSALNG0046250,"HSALNT0096957,HSALNT0096959,HSALNT0096961,HSALNT0330574,HSALNT0330575,HSALNT0330576,HSALNT0330577,HSALNT0330578,HSALNT0330579,HSALNT0330580,HSALNT0330581,HSALNT0330582,HSALNT0330583,HSALNT0330584",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg15609272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MIR34AHG,,1p36.22,HSALNG0000682,"HSALNT0001407,HSALNT0001412,HSALNT0289180,HSALNT0290171,HSALNT0290172,HSALNT0290173,HSALNT0290174,HSALNT0290175,HSALNT0290176,HSALNT0290177,HSALNT0290178,HSALNT0290179,HSALNT0290180,HSALNT0290181,HSALNT0290187,HSALNT0290195",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg00011203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MIR4713HG,RP11-108K3.1,15q21.2,HSALNG0105903,"HSALNT0220240,HSALNT0220241,HSALNT0220242,HSALNT0220252,HSALNT0220253,HSALNT0220254,HSALNT0220255,HSALNT0220258,HSALNT0220259,HSALNT0220260,HSALNT0220261,HSALNT0220262,HSALNT0220265,HSALNT0381315,HSALNT0381320,HSALNT0381321",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg06729034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
MIR4713HG,RP11-108K3.1,15q21.2,HSALNG0105903,"HSALNT0220240,HSALNT0220241,HSALNT0220242,HSALNT0220252,HSALNT0220253,HSALNT0220254,HSALNT0220255,HSALNT0220258,HSALNT0220259,HSALNT0220260,HSALNT0220261,HSALNT0220262,HSALNT0220265,HSALNT0381315,HSALNT0381320,HSALNT0381321",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg05905176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29717273
MIR497HG,MIR195HG,17p13.1,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg10805819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MIR663AHG,RP3-410C9.1,20p11.1,HSALNG0129435,"HSALNT0266108,HSALNT0266110,HSALNT0266111,HSALNT0266112,HSALNT0266113,HSALNT0266114,HSALNT0266115,HSALNT0266116,HSALNT0266119,HSALNT0266123,HSALNT0266129,HSALNT0266131,HSALNT0266134,HSALNT0266156,HSALNT0266171,HSALNT0266177,HSALNT0266178,HSALNT0266186,HSALNT0400433,HSALNT0400434,HSALNT0400435,HSALNT0400436,HSALNT0400437,HSALNT0400438,HSALNT0400439,HSALNT0400440,HSALNT0400441,HSALNT0400442,HSALNT0400443,HSALNT0400444,HSALNT0400445,HSALNT0400446,HSALNT0400447,HSALNT0400448,HSALNT0400449,HSALNT0400450,HSALNT0400451,HSALNT0400452,HSALNT0400453,HSALNT0400454,HSALNT0400455,HSALNT0400456,HSALNT0400457,HSALNT0400458,HSALNT0400459,HSALNT0400460,HSALNT0400461,HSALNT0400462,HSALNT0400463,HSALNT0400464,HSALNT0400465,HSALNT0400466,HSALNT0400467,HSALNT0400468,HSALNT0400469,HSALNT0400470,HSALNT0400471,HSALNT0400472,HSALNT0400473,HSALNT0400474,HSALNT0400475,HSALNT0400476,HSALNT0400477,HSALNT0400478,HSALNT0400479,HSALNT0400480,HSALNT0400481,HSALNT0400482,HSALNT0400483,HSALNT0400484,HSALNT0400485,HSALNT0400486,HSALNT0400487,HSALNT0400488,HSALNT0400489,HSALNT0400490,HSALNT0400491,HSALNT0400492,HSALNT0400493,HSALNT0400494,HSALNT0400495,HSALNT0400496,HSALNT0400497,HSALNT0400498,HSALNT0400499,HSALNT0400500,HSALNT0400501,HSALNT0400502,HSALNT0400503,HSALNT0400504,HSALNT0400505,HSALNT0400506,HSALNT0400507,HSALNT0400508,HSALNT0400509,HSALNT0400510,HSALNT0400511,HSALNT0400512,HSALNT0400513,HSALNT0400514,HSALNT0400515,HSALNT0400516,HSALNT0400517,HSALNT0400518,HSALNT0400519,HSALNT0400520,HSALNT0400521,HSALNT0400522,HSALNT0400523,HSALNT0400524,HSALNT0400525,HSALNT0400526,HSALNT0400527,HSALNT0400528,HSALNT0400529,HSALNT0400530,HSALNT0400531,HSALNT0400532,HSALNT0400533,HSALNT0400534,HSALNT0400535,HSALNT0400536,HSALNT0400537,HSALNT0400538,HSALNT0400539,HSALNT0400540,HSALNT0400541,HSALNT0400542,HSALNT0400543,HSALNT0400544,HSALNT0400545,HSALNT0400546,HSALNT0400547,HSALNT0400548,HSALNT0400549,HSALNT0400550,HSALNT0400551,HSALNT0400552,HSALNT0400553,HSALNT0400554,HSALNT0400555,HSALNT0400556,HSALNT0400557,HSALNT0400558,HSALNT0400559,HSALNT0400560,HSALNT0400561,HSALNT0400562,HSALNT0400563,HSALNT0400564,HSALNT0400565,HSALNT0400566,HSALNT0400567,HSALNT0400568,HSALNT0400569,HSALNT0400570,HSALNT0400571,HSALNT0400572,HSALNT0400573,HSALNT0400574,HSALNT0400575,HSALNT0400576,HSALNT0400577",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg10715092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MIR99AHG,MONC;C21orf35;FLJ38295;C21orf34;LINC00478,21q21.1,HSALNG0132026,"HSALNT0271232,HSALNT0271233,HSALNT0271235,HSALNT0271237,HSALNT0271238,HSALNT0271239,HSALNT0271240,HSALNT0271245,HSALNT0271246,HSALNT0271248,HSALNT0271254,HSALNT0271255,HSALNT0271260,HSALNT0271262,HSALNT0271263,HSALNT0271264,HSALNT0271268,HSALNT0271270,HSALNT0271271,HSALNT0271272,HSALNT0271273,HSALNT0271274,HSALNT0271275,HSALNT0271276,HSALNT0271277,HSALNT0271279,HSALNT0271280,HSALNT0271281,HSALNT0271283,HSALNT0271285,HSALNT0271289,HSALNT0271290,HSALNT0271291,HSALNT0271292,HSALNT0271293,HSALNT0271294,HSALNT0271296,HSALNT0271297,HSALNT0271298,HSALNT0271299,HSALNT0271300,HSALNT0271301,HSALNT0271302,HSALNT0271303,HSALNT0271305,HSALNT0271306,HSALNT0271307,HSALNT0271309,HSALNT0271310,HSALNT0271312,HSALNT0271313,HSALNT0271319,HSALNT0271327,HSALNT0271329,HSALNT0271336,HSALNT0271337,HSALNT0271339,HSALNT0271340,HSALNT0271341,HSALNT0271342,HSALNT0271343,HSALNT0271344,HSALNT0271347,HSALNT0402987,HSALNT0402988,HSALNT0402989,HSALNT0402990,HSALNT0402991,HSALNT0402992,HSALNT0402993,HSALNT0402994,HSALNT0402995,HSALNT0402996,HSALNT0402997,HSALNT0402998,HSALNT0402999,HSALNT0403000,HSALNT0403001,HSALNT0403002,HSALNT0403003,HSALNT0403004,HSALNT0403005,HSALNT0403006,HSALNT0403007,HSALNT0403008,HSALNT0403009,HSALNT0403010,HSALNT0403011,HSALNT0403012,HSALNT0403013,HSALNT0403014,HSALNT0403015,HSALNT0403016,HSALNT0403017,HSALNT0403018,HSALNT0403019,HSALNT0403020,HSALNT0403021,HSALNT0403022,HSALNT0403023,HSALNT0403024,HSALNT0403025,HSALNT0403026,HSALNT0403027,HSALNT0403028,HSALNT0403029,HSALNT0403030,HSALNT0403031,HSALNT0403032,HSALNT0403033,HSALNT0403034,HSALNT0403035,HSALNT0403036,HSALNT0403037,HSALNT0403038,HSALNT0403039,HSALNT0403040,HSALNT0403041,HSALNT0403042,HSALNT0403043,HSALNT0403044,HSALNT0403045,HSALNT0403046,HSALNT0403047,HSALNT0403048,HSALNT0403049,HSALNT0403050,HSALNT0403051,HSALNT0403052,HSALNT0403053,HSALNT0403054,HSALNT0403055,HSALNT0403056,HSALNT0403057,HSALNT0403058,HSALNT0403059,HSALNT0403060,HSALNT0403061,HSALNT0403062,HSALNT0403063,HSALNT0403064,HSALNT0403065,HSALNT0403066,HSALNT0403067,HSALNT0403068,HSALNT0403069,HSALNT0403070,HSALNT0403071,HSALNT0403072,HSALNT0403073,HSALNT0403074,HSALNT0403075,HSALNT0403076,HSALNT0403077,HSALNT0403078,HSALNT0403079,HSALNT0403080,HSALNT0403081,HSALNT0403082,HSALNT0403083,HSALNT0403084,HSALNT0403085,HSALNT0403086,HSALNT0403087,HSALNT0403088,HSALNT0403089,HSALNT0403090,HSALNT0403091,HSALNT0403092,HSALNT0403093,HSALNT0403094,HSALNT0403095,HSALNT0403096,HSALNT0403097,HSALNT0403098,HSALNT0403099,HSALNT0403100,HSALNT0403101,HSALNT0403102,HSALNT0403103,HSALNT0403104,HSALNT0403105,HSALNT0403106,HSALNT0403107,HSALNT0403108,HSALNT0403109,HSALNT0403110,HSALNT0403111,HSALNT0403112,HSALNT0403113,HSALNT0403114,HSALNT0403115,HSALNT0403116,HSALNT0403117,HSALNT0403118,HSALNT0403119,HSALNT0403120,HSALNT0403121,HSALNT0403122,HSALNT0403123,HSALNT0403124,HSALNT0403125,HSALNT0403126,HSALNT0403127,HSALNT0403128,HSALNT0403129,HSALNT0403130,HSALNT0403131,HSALNT0403132,HSALNT0403133,HSALNT0403134,HSALNT0403135,HSALNT0403136,HSALNT0403137,HSALNT0403138,HSALNT0403139,HSALNT0403140,HSALNT0403141,HSALNT0403142,HSALNT0403143,HSALNT0403144,HSALNT0403145,HSALNT0403146,HSALNT0403147,HSALNT0403148,HSALNT0403149,HSALNT0403150,HSALNT0403151,HSALNT0403152,HSALNT0403153,HSALNT0403154,HSALNT0403155,HSALNT0403156,HSALNT0403157,HSALNT0403158,HSALNT0403159,HSALNT0403160,HSALNT0403161,HSALNT0403162,HSALNT0403163,HSALNT0403164,HSALNT0403165,HSALNT0403166,HSALNT0403171,HSALNT0403172,HSALNT0403175",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg27205487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
MYB-AS1,RP1-32B1.3;NCRNA00209;MYBAS;MYB-AS,6q22-q23,HSALNG0053662,"HSALNT0113583,HSALNT0113584,HSALNT0113585,HSALNT0113588,HSALNT0113589,HSALNT0113590,HSALNT0113591,HSALNT0113592,HSALNT0113593,HSALNT0113594,HSALNT0337123,HSALNT0337124,HSALNT0337125,HSALNT0337126,HSALNT0337127,HSALNT0337128,HSALNT0337129,HSALNT0337130,HSALNT0337131",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg02127509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
NGF-AS1,RP4-663N10.1,1p13.2,HSALNG0006265,"HSALNT0013095,HSALNT0013096,HSALNT0013097,HSALNT0013098,HSALNT0013099,HSALNT0013100,HSALNT0013101,HSALNT0013103,HSALNT0013104,HSALNT0013105,HSALNT0013111,HSALNT0013112,HSALNT0013113,HSALNT0294811,HSALNT0294812,HSALNT0294814,HSALNT0294815,HSALNT0294816,HSALNT0294817,HSALNT0294818,HSALNT0294819",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg27635069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
OBI1-AS1,POU4F1-AS1;RNF219-AS1,13q22.3-q31.1,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg15699226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PART1,DKFZP586D0823;NCRNA00206,5q12.1,HSALNG0042101,"HSALNT0088414,HSALNT0088418,HSALNT0088420,HSALNT0088421,HSALNT0088425,HSALNT0088426,HSALNT0088427,HSALNT0088428,HSALNT0088429,HSALNT0088430,HSALNT0326808,HSALNT0326809,HSALNT0326810,HSALNT0326811,HSALNT0326812,HSALNT0326813,HSALNT0326814,HSALNT0326815,HSALNT0326816,HSALNT0326817,HSALNT0326818,HSALNT0326819,HSALNT0326820,HSALNT0326821,HSALNT0326822,HSALNT0326823,HSALNT0326824,HSALNT0326825,HSALNT0326830,HSALNT0326831,HSALNT0326832",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg22512292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
PAUPAR,,11p13,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg02436272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PCAT1,PCAT-1;PCA1;PiHL,8q24.21,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg14883961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
PEG13,,8q24.3,HSALNG0150502,HSALNT0350483,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg00085199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PITX1-AS1,C5orf66,5q31.1,,,,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg23911433;cg21147203;cg06566775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PLA2G4C-AS1,,19q13.33,HSALNG0126825,"HSALNT0261068,HSALNT0398370,HSALNT0398371,HSALNT0398372,HSALNT0398373,HSALNT0398374,HSALNT0398375",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg02380983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PLUT,PLUTO;HI-LNC71;PDX1-AS1,13q12.2,HSALNG0095970,"HSALNT0199066,HSALNT0199067,HSALNT0199070,HSALNT0199071,HSALNT0372343,HSALNT0372344",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg00346326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29717273
PRKCZ-AS1,RP11-181G12.2,1p36.33,HSALNG0142083,"HSALNT0289761,HSALNT0289762,HSALNT0289763",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg10057528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PSMB8-AS1,XXbac-BPG246D15.8;TAP1-AS1;TAPSAR1,6p21.32,HSALNG0049455,"HSALNT0104961,HSALNT0104962,HSALNT0104963,HSALNT0104970,HSALNT0104982,HSALNT0104989,HSALNT0333769,HSALNT0333770,HSALNT0333771,HSALNT0333772,HSALNT0333773,HSALNT0333774,HSALNT0333775,HSALNT0333776",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg25384897;cg24898914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PSMB8-AS1,XXbac-BPG246D15.8;TAP1-AS1;TAPSAR1,6p21.32,HSALNG0049455,"HSALNT0104961,HSALNT0104962,HSALNT0104963,HSALNT0104970,HSALNT0104982,HSALNT0104989,HSALNT0333769,HSALNT0333770,HSALNT0333771,HSALNT0333772,HSALNT0333773,HSALNT0333774,HSALNT0333775,HSALNT0333776",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg01309328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,28947923
PSORS1C3,NCRNA00196,6p21.33,HSALNG0049245,"HSALNT0104240,HSALNT0104244,HSALNT0104246,HSALNT0104248,HSALNT0104249,HSALNT0104250,HSALNT0104251,HSALNT0104252,HSALNT0104253,HSALNT0104254,HSALNT0104255,HSALNT0104256,HSALNT0104308,HSALNT0104325,HSALNT0104326,HSALNT0104327,HSALNT0104328,HSALNT0104329,HSALNT0104330,HSALNT0104332,HSALNT0104333,HSALNT0104334,HSALNT0104336,HSALNT0104337,HSALNT0104340,HSALNT0289390,HSALNT0333684,HSALNT0333685,HSALNT0333686,HSALNT0333689,HSALNT0333693,HSALNT0333695,HSALNT0333696,HSALNT0333697",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg16055410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PVT1,NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG,8q24.21,HSALNG0068477,"HSALNT0143703,HSALNT0143704,HSALNT0143705,HSALNT0143718,HSALNT0143719,HSALNT0143720,HSALNT0143723,HSALNT0143732,HSALNT0143737,HSALNT0143738,HSALNT0143739,HSALNT0143740,HSALNT0143741,HSALNT0143742,HSALNT0143743,HSALNT0143746,HSALNT0143748,HSALNT0143749,HSALNT0143756,HSALNT0143757,HSALNT0143758,HSALNT0143759,HSALNT0143760,HSALNT0143761,HSALNT0143762,HSALNT0143763,HSALNT0143764,HSALNT0143765,HSALNT0143766,HSALNT0143772,HSALNT0143773,HSALNT0143778,HSALNT0143782,HSALNT0143783,HSALNT0289225,HSALNT0349930,HSALNT0349931,HSALNT0349932,HSALNT0349933,HSALNT0349934,HSALNT0349935,HSALNT0349936,HSALNT0349937,HSALNT0349938,HSALNT0349939,HSALNT0349940,HSALNT0349941,HSALNT0349942,HSALNT0349943,HSALNT0349944,HSALNT0349945,HSALNT0349946,HSALNT0349947,HSALNT0349948,HSALNT0349949,HSALNT0349950,HSALNT0349951,HSALNT0349952,HSALNT0349953,HSALNT0349954,HSALNT0349955,HSALNT0349956,HSALNT0349957,HSALNT0349958,HSALNT0349959,HSALNT0349960,HSALNT0349961,HSALNT0349962,HSALNT0349963,HSALNT0349964,HSALNT0349965,HSALNT0349966,HSALNT0349967,HSALNT0349968,HSALNT0349969,HSALNT0349970,HSALNT0349971,HSALNT0349972,HSALNT0349973,HSALNT0349974,HSALNT0349975,HSALNT0349976,HSALNT0349977,HSALNT0349978,HSALNT0349979,HSALNT0349980,HSALNT0349981,HSALNT0349982,HSALNT0349983,HSALNT0349984,HSALNT0349985,HSALNT0349986,HSALNT0349987,HSALNT0349988,HSALNT0349989,HSALNT0349990,HSALNT0349991,HSALNT0349992,HSALNT0349993,HSALNT0349994,HSALNT0349995,HSALNT0349996,HSALNT0349997,HSALNT0349998,HSALNT0349999,HSALNT0350000,HSALNT0350001,HSALNT0350002,HSALNT0350003,HSALNT0350004,HSALNT0350005,HSALNT0350006,HSALNT0350007,HSALNT0350008,HSALNT0350009,HSALNT0350010,HSALNT0350011,HSALNT0350012,HSALNT0350013,HSALNT0350014,HSALNT0350015,HSALNT0350016,HSALNT0350017,HSALNT0350018,HSALNT0350019,HSALNT0350020,HSALNT0350021,HSALNT0350022,HSALNT0350023,HSALNT0350024,HSALNT0350025,HSALNT0350026,HSALNT0350027,HSALNT0350028,HSALNT0350029,HSALNT0350030,HSALNT0350031,HSALNT0350032,HSALNT0350033,HSALNT0350034,HSALNT0350035,HSALNT0350036,HSALNT0350037,HSALNT0350038,HSALNT0350039,HSALNT0350040,HSALNT0350041,HSALNT0350042,HSALNT0350043,HSALNT0350044,HSALNT0350045,HSALNT0350046,HSALNT0350047,HSALNT0350048,HSALNT0350049,HSALNT0350050,HSALNT0350051,HSALNT0350052,HSALNT0350053,HSALNT0350054,HSALNT0350055,HSALNT0350056,HSALNT0350057,HSALNT0350058,HSALNT0350059,HSALNT0350060,HSALNT0350061,HSALNT0350062,HSALNT0350063,HSALNT0350064,HSALNT0350065,HSALNT0350066,HSALNT0350067,HSALNT0350068,HSALNT0350069,HSALNT0350070,HSALNT0350071,HSALNT0350072,HSALNT0350073,HSALNT0350074,HSALNT0350075,HSALNT0350076,HSALNT0350077,HSALNT0350078,HSALNT0350079,HSALNT0350080,HSALNT0350081,HSALNT0350082,HSALNT0350083,HSALNT0350084,HSALNT0350085,HSALNT0350086,HSALNT0350087,HSALNT0350088,HSALNT0350089,HSALNT0350090,HSALNT0350091,HSALNT0350092,HSALNT0350093,HSALNT0350094,HSALNT0350095,HSALNT0350096,HSALNT0350097,HSALNT0350098,HSALNT0350099,HSALNT0350100,HSALNT0350101,HSALNT0350102,HSALNT0350103,HSALNT0350104,HSALNT0350105,HSALNT0350106,HSALNT0350107,HSALNT0350108,HSALNT0350109,HSALNT0350110,HSALNT0350111,HSALNT0350112,HSALNT0350113,HSALNT0350114,HSALNT0350115,HSALNT0350116,HSALNT0350118,HSALNT0350122,HSALNT0350123",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg25247520;cg17583432;cg14774995;cg03691530;cg03481855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,26977391
PVT1,NCRNA00079;LINC00079;onco-lncRNA-100;MIR1204HG,8q24.21,HSALNG0068477,"HSALNT0143703,HSALNT0143704,HSALNT0143705,HSALNT0143718,HSALNT0143719,HSALNT0143720,HSALNT0143723,HSALNT0143732,HSALNT0143737,HSALNT0143738,HSALNT0143739,HSALNT0143740,HSALNT0143741,HSALNT0143742,HSALNT0143743,HSALNT0143746,HSALNT0143748,HSALNT0143749,HSALNT0143756,HSALNT0143757,HSALNT0143758,HSALNT0143759,HSALNT0143760,HSALNT0143761,HSALNT0143762,HSALNT0143763,HSALNT0143764,HSALNT0143765,HSALNT0143766,HSALNT0143772,HSALNT0143773,HSALNT0143778,HSALNT0143782,HSALNT0143783,HSALNT0289225,HSALNT0349930,HSALNT0349931,HSALNT0349932,HSALNT0349933,HSALNT0349934,HSALNT0349935,HSALNT0349936,HSALNT0349937,HSALNT0349938,HSALNT0349939,HSALNT0349940,HSALNT0349941,HSALNT0349942,HSALNT0349943,HSALNT0349944,HSALNT0349945,HSALNT0349946,HSALNT0349947,HSALNT0349948,HSALNT0349949,HSALNT0349950,HSALNT0349951,HSALNT0349952,HSALNT0349953,HSALNT0349954,HSALNT0349955,HSALNT0349956,HSALNT0349957,HSALNT0349958,HSALNT0349959,HSALNT0349960,HSALNT0349961,HSALNT0349962,HSALNT0349963,HSALNT0349964,HSALNT0349965,HSALNT0349966,HSALNT0349967,HSALNT0349968,HSALNT0349969,HSALNT0349970,HSALNT0349971,HSALNT0349972,HSALNT0349973,HSALNT0349974,HSALNT0349975,HSALNT0349976,HSALNT0349977,HSALNT0349978,HSALNT0349979,HSALNT0349980,HSALNT0349981,HSALNT0349982,HSALNT0349983,HSALNT0349984,HSALNT0349985,HSALNT0349986,HSALNT0349987,HSALNT0349988,HSALNT0349989,HSALNT0349990,HSALNT0349991,HSALNT0349992,HSALNT0349993,HSALNT0349994,HSALNT0349995,HSALNT0349996,HSALNT0349997,HSALNT0349998,HSALNT0349999,HSALNT0350000,HSALNT0350001,HSALNT0350002,HSALNT0350003,HSALNT0350004,HSALNT0350005,HSALNT0350006,HSALNT0350007,HSALNT0350008,HSALNT0350009,HSALNT0350010,HSALNT0350011,HSALNT0350012,HSALNT0350013,HSALNT0350014,HSALNT0350015,HSALNT0350016,HSALNT0350017,HSALNT0350018,HSALNT0350019,HSALNT0350020,HSALNT0350021,HSALNT0350022,HSALNT0350023,HSALNT0350024,HSALNT0350025,HSALNT0350026,HSALNT0350027,HSALNT0350028,HSALNT0350029,HSALNT0350030,HSALNT0350031,HSALNT0350032,HSALNT0350033,HSALNT0350034,HSALNT0350035,HSALNT0350036,HSALNT0350037,HSALNT0350038,HSALNT0350039,HSALNT0350040,HSALNT0350041,HSALNT0350042,HSALNT0350043,HSALNT0350044,HSALNT0350045,HSALNT0350046,HSALNT0350047,HSALNT0350048,HSALNT0350049,HSALNT0350050,HSALNT0350051,HSALNT0350052,HSALNT0350053,HSALNT0350054,HSALNT0350055,HSALNT0350056,HSALNT0350057,HSALNT0350058,HSALNT0350059,HSALNT0350060,HSALNT0350061,HSALNT0350062,HSALNT0350063,HSALNT0350064,HSALNT0350065,HSALNT0350066,HSALNT0350067,HSALNT0350068,HSALNT0350069,HSALNT0350070,HSALNT0350071,HSALNT0350072,HSALNT0350073,HSALNT0350074,HSALNT0350075,HSALNT0350076,HSALNT0350077,HSALNT0350078,HSALNT0350079,HSALNT0350080,HSALNT0350081,HSALNT0350082,HSALNT0350083,HSALNT0350084,HSALNT0350085,HSALNT0350086,HSALNT0350087,HSALNT0350088,HSALNT0350089,HSALNT0350090,HSALNT0350091,HSALNT0350092,HSALNT0350093,HSALNT0350094,HSALNT0350095,HSALNT0350096,HSALNT0350097,HSALNT0350098,HSALNT0350099,HSALNT0350100,HSALNT0350101,HSALNT0350102,HSALNT0350103,HSALNT0350104,HSALNT0350105,HSALNT0350106,HSALNT0350107,HSALNT0350108,HSALNT0350109,HSALNT0350110,HSALNT0350111,HSALNT0350112,HSALNT0350113,HSALNT0350114,HSALNT0350115,HSALNT0350116,HSALNT0350118,HSALNT0350122,HSALNT0350123",,NA,,Disease,obesity,NA,NA,NA,DNA methylation,cg19508622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,29692867
